,unique_id,bank_account
8879,uniqueid_9154 x 2017,1
8880,uniqueid_9155 x 2017,0
8881,uniqueid_9156 x 2017,0
8882,uniqueid_9157 x 2017,0
8883,uniqueid_9158 x 2017,0
8884,uniqueid_9159 x 2017,0
8885,uniqueid_9160 x 2017,0
8886,uniqueid_9161 x 2017,1
8887,uniqueid_9162 x 2017,0
8888,uniqueid_9163 x 2017,0
8889,uniqueid_9164 x 2017,0
8890,uniqueid_9165 x 2017,1
8891,uniqueid_9166 x 2017,0
8892,uniqueid_9167 x 2017,0
8893,uniqueid_9168 x 2017,0
8894,uniqueid_9169 x 2017,0
8895,uniqueid_9170 x 2017,0
8896,uniqueid_9171 x 2017,0
8897,uniqueid_9172 x 2017,0
8898,uniqueid_9173 x 2017,0
8899,uniqueid_9174 x 2017,1
8900,uniqueid_9175 x 2017,0
8901,uniqueid_9176 x 2017,0
8902,uniqueid_9177 x 2017,0
8903,uniqueid_9178 x 2017,0
8904,uniqueid_9179 x 2017,0
8905,uniqueid_9180 x 2017,0
8906,uniqueid_9181 x 2017,0
8907,uniqueid_9182 x 2017,0
8908,uniqueid_9183 x 2017,0
8909,uniqueid_9184 x 2017,0
8910,uniqueid_9185 x 2017,0
8911,uniqueid_9186 x 2017,0
8912,uniqueid_9187 x 2017,0
8913,uniqueid_9188 x 2017,0
8914,uniqueid_9189 x 2017,0
8915,uniqueid_9190 x 2017,0
8916,uniqueid_9191 x 2017,0
8917,uniqueid_9192 x 2017,0
8918,uniqueid_9193 x 2017,0
8919,uniqueid_9194 x 2017,0
8920,uniqueid_9195 x 2017,0
8921,uniqueid_9196 x 2017,0
8922,uniqueid_9197 x 2017,0
8923,uniqueid_9198 x 2017,0
8924,uniqueid_9199 x 2017,0
8925,uniqueid_9200 x 2017,0
8926,uniqueid_9201 x 2017,0
8927,uniqueid_9202 x 2017,0
8928,uniqueid_9203 x 2017,0
8929,uniqueid_9204 x 2017,0
8930,uniqueid_9205 x 2017,0
8931,uniqueid_9206 x 2017,0
8932,uniqueid_9207 x 2017,0
8933,uniqueid_9208 x 2017,0
8934,uniqueid_9209 x 2017,0
8935,uniqueid_9210 x 2017,0
8936,uniqueid_9211 x 2017,0
8937,uniqueid_9212 x 2017,0
8938,uniqueid_9213 x 2017,1
8939,uniqueid_9214 x 2017,0
8940,uniqueid_9215 x 2017,0
8941,uniqueid_9216 x 2017,0
8942,uniqueid_9217 x 2017,0
8943,uniqueid_9218 x 2017,0
8944,uniqueid_9219 x 2017,1
8945,uniqueid_9220 x 2017,0
8946,uniqueid_9221 x 2017,0
8947,uniqueid_9222 x 2017,0
8948,uniqueid_9223 x 2017,0
8949,uniqueid_9224 x 2017,0
8950,uniqueid_9225 x 2017,0
8951,uniqueid_9226 x 2017,0
8952,uniqueid_9227 x 2017,0
8953,uniqueid_9228 x 2017,0
8954,uniqueid_9229 x 2017,0
8955,uniqueid_9230 x 2017,0
8956,uniqueid_9231 x 2017,0
8957,uniqueid_9232 x 2017,0
8958,uniqueid_9233 x 2017,0
8959,uniqueid_9234 x 2017,0
8960,uniqueid_9235 x 2017,0
8961,uniqueid_9236 x 2017,0
8962,uniqueid_9237 x 2017,0
8963,uniqueid_9238 x 2017,0
8964,uniqueid_9239 x 2017,0
8965,uniqueid_9240 x 2017,0
8966,uniqueid_9241 x 2017,0
8967,uniqueid_9242 x 2017,0
8968,uniqueid_9243 x 2017,0
8969,uniqueid_9244 x 2017,0
8970,uniqueid_9245 x 2017,0
8971,uniqueid_9246 x 2017,0
8972,uniqueid_9247 x 2017,0
8973,uniqueid_9248 x 2017,0
8974,uniqueid_9249 x 2017,0
8975,uniqueid_9250 x 2017,0
8976,uniqueid_9251 x 2017,0
8977,uniqueid_9252 x 2017,0
8978,uniqueid_9253 x 2017,0
8979,uniqueid_9254 x 2017,0
8980,uniqueid_9255 x 2017,0
8981,uniqueid_9256 x 2017,0
8982,uniqueid_9257 x 2017,0
8983,uniqueid_9258 x 2017,0
8984,uniqueid_9259 x 2017,0
8985,uniqueid_9260 x 2017,0
8986,uniqueid_9261 x 2017,0
8987,uniqueid_9262 x 2017,0
8988,uniqueid_9263 x 2017,0
8989,uniqueid_9264 x 2017,0
8990,uniqueid_9265 x 2017,0
8991,uniqueid_9266 x 2017,0
8992,uniqueid_9267 x 2017,0
8993,uniqueid_9268 x 2017,0
8994,uniqueid_9269 x 2017,1
8995,uniqueid_9270 x 2017,0
8996,uniqueid_9271 x 2017,0
8997,uniqueid_9272 x 2017,0
8998,uniqueid_9273 x 2017,0
8999,uniqueid_9274 x 2017,0
9000,uniqueid_9275 x 2017,0
9001,uniqueid_9276 x 2017,0
9002,uniqueid_9277 x 2017,0
9003,uniqueid_9278 x 2017,0
9004,uniqueid_9279 x 2017,0
9005,uniqueid_9280 x 2017,0
9006,uniqueid_9281 x 2017,0
9007,uniqueid_9282 x 2017,0
9008,uniqueid_9283 x 2017,0
9009,uniqueid_9284 x 2017,0
9010,uniqueid_9285 x 2017,0
9011,uniqueid_9286 x 2017,0
9012,uniqueid_9287 x 2017,0
9013,uniqueid_9288 x 2017,0
9014,uniqueid_9289 x 2017,1
9015,uniqueid_9290 x 2017,0
9016,uniqueid_9291 x 2017,0
9017,uniqueid_9292 x 2017,0
9018,uniqueid_9293 x 2017,0
9019,uniqueid_9294 x 2017,0
9020,uniqueid_9295 x 2017,0
9021,uniqueid_9296 x 2017,0
9022,uniqueid_9297 x 2017,1
9023,uniqueid_9298 x 2017,0
9024,uniqueid_9299 x 2017,0
9025,uniqueid_9300 x 2017,0
9026,uniqueid_9301 x 2017,0
9027,uniqueid_9302 x 2017,0
9028,uniqueid_9303 x 2017,0
9029,uniqueid_9304 x 2017,0
9030,uniqueid_9305 x 2017,1
9031,uniqueid_9306 x 2017,0
9032,uniqueid_9307 x 2017,0
9033,uniqueid_9308 x 2017,0
9034,uniqueid_9309 x 2017,0
9035,uniqueid_9310 x 2017,0
9036,uniqueid_9311 x 2017,0
9037,uniqueid_9312 x 2017,0
9038,uniqueid_9313 x 2017,0
9039,uniqueid_9314 x 2017,0
9040,uniqueid_9315 x 2017,0
9041,uniqueid_9316 x 2017,0
9042,uniqueid_9317 x 2017,0
9043,uniqueid_9318 x 2017,0
9044,uniqueid_9319 x 2017,0
9045,uniqueid_9320 x 2017,0
9046,uniqueid_9321 x 2017,0
9047,uniqueid_9322 x 2017,0
9048,uniqueid_9323 x 2017,1
9049,uniqueid_9324 x 2017,0
9050,uniqueid_9325 x 2017,0
9051,uniqueid_9326 x 2017,0
9052,uniqueid_9327 x 2017,0
9053,uniqueid_9328 x 2017,0
9054,uniqueid_9329 x 2017,0
9055,uniqueid_9330 x 2017,0
9056,uniqueid_9331 x 2017,0
9057,uniqueid_9332 x 2017,0
9058,uniqueid_9333 x 2017,1
9059,uniqueid_9334 x 2017,0
9060,uniqueid_9335 x 2017,0
9061,uniqueid_9336 x 2017,0
9062,uniqueid_9337 x 2017,0
9063,uniqueid_9338 x 2017,0
9064,uniqueid_9339 x 2017,0
9065,uniqueid_9340 x 2017,0
9066,uniqueid_9341 x 2017,0
9067,uniqueid_9342 x 2017,0
9068,uniqueid_9343 x 2017,0
9069,uniqueid_9344 x 2017,0
9070,uniqueid_9345 x 2017,0
9071,uniqueid_9346 x 2017,0
9072,uniqueid_9347 x 2017,0
9073,uniqueid_9348 x 2017,1
9074,uniqueid_9349 x 2017,0
9075,uniqueid_9350 x 2017,0
9076,uniqueid_9351 x 2017,0
9077,uniqueid_9352 x 2017,0
9078,uniqueid_9353 x 2017,0
9079,uniqueid_9354 x 2017,0
9080,uniqueid_9355 x 2017,0
9081,uniqueid_9356 x 2017,0
9082,uniqueid_9357 x 2017,0
9083,uniqueid_9358 x 2017,0
9084,uniqueid_9359 x 2017,0
9085,uniqueid_9360 x 2017,0
9086,uniqueid_9361 x 2017,1
9087,uniqueid_9362 x 2017,0
9088,uniqueid_9363 x 2017,0
9089,uniqueid_9364 x 2017,0
9090,uniqueid_9365 x 2017,1
9091,uniqueid_9366 x 2017,0
9092,uniqueid_9367 x 2017,0
9093,uniqueid_9368 x 2017,0
9094,uniqueid_9369 x 2017,0
9095,uniqueid_9370 x 2017,1
9096,uniqueid_9371 x 2017,0
9097,uniqueid_9372 x 2017,0
9098,uniqueid_9373 x 2017,0
9099,uniqueid_9374 x 2017,0
9100,uniqueid_9375 x 2017,0
9101,uniqueid_9376 x 2017,0
9102,uniqueid_9377 x 2017,0
9103,uniqueid_9378 x 2017,0
9104,uniqueid_9379 x 2017,0
9105,uniqueid_9380 x 2017,0
9106,uniqueid_9381 x 2017,0
9107,uniqueid_9382 x 2017,0
9108,uniqueid_9383 x 2017,0
9109,uniqueid_9384 x 2017,0
9110,uniqueid_9385 x 2017,0
9111,uniqueid_9386 x 2017,0
9112,uniqueid_9387 x 2017,1
9113,uniqueid_9388 x 2017,0
9114,uniqueid_9389 x 2017,0
9115,uniqueid_9390 x 2017,0
9116,uniqueid_9391 x 2017,0
9117,uniqueid_9392 x 2017,0
9118,uniqueid_9393 x 2017,0
9119,uniqueid_9394 x 2017,0
9120,uniqueid_9395 x 2017,0
9121,uniqueid_9396 x 2017,0
9122,uniqueid_9397 x 2017,0
9123,uniqueid_9398 x 2017,0
9124,uniqueid_9399 x 2017,0
9125,uniqueid_9400 x 2017,0
9126,uniqueid_9401 x 2017,0
9127,uniqueid_9402 x 2017,0
9128,uniqueid_9403 x 2017,0
9129,uniqueid_9404 x 2017,0
9130,uniqueid_9405 x 2017,0
9131,uniqueid_9406 x 2017,0
9132,uniqueid_9407 x 2017,0
9133,uniqueid_9408 x 2017,0
9134,uniqueid_9409 x 2017,0
9135,uniqueid_9410 x 2017,0
9136,uniqueid_9411 x 2017,0
9137,uniqueid_9412 x 2017,0
9138,uniqueid_9413 x 2017,0
9139,uniqueid_9414 x 2017,0
9140,uniqueid_9415 x 2017,0
9141,uniqueid_9416 x 2017,0
9142,uniqueid_9417 x 2017,0
9143,uniqueid_9418 x 2017,0
9144,uniqueid_9419 x 2017,0
9145,uniqueid_9420 x 2017,0
9146,uniqueid_9421 x 2017,0
9147,uniqueid_9422 x 2017,0
9148,uniqueid_9423 x 2017,0
9149,uniqueid_9424 x 2017,0
9150,uniqueid_9425 x 2017,0
9151,uniqueid_9426 x 2017,0
9152,uniqueid_9427 x 2017,0
9153,uniqueid_9428 x 2017,0
9154,uniqueid_9429 x 2017,0
9155,uniqueid_9430 x 2017,0
9156,uniqueid_9431 x 2017,0
9157,uniqueid_9432 x 2017,0
9158,uniqueid_9433 x 2017,0
9159,uniqueid_9434 x 2017,0
9160,uniqueid_9435 x 2017,0
9161,uniqueid_9436 x 2017,0
9162,uniqueid_9437 x 2017,0
9163,uniqueid_9438 x 2017,0
9164,uniqueid_9439 x 2017,0
9165,uniqueid_9440 x 2017,0
9166,uniqueid_9441 x 2017,0
9167,uniqueid_9442 x 2017,0
9168,uniqueid_9443 x 2017,0
9169,uniqueid_9444 x 2017,0
9170,uniqueid_9445 x 2017,1
9171,uniqueid_9446 x 2017,1
9172,uniqueid_9447 x 2017,0
9173,uniqueid_9448 x 2017,0
9174,uniqueid_9449 x 2017,0
9175,uniqueid_9450 x 2017,0
9176,uniqueid_9451 x 2017,0
9177,uniqueid_9452 x 2017,0
9178,uniqueid_9453 x 2017,0
9179,uniqueid_9454 x 2017,0
9180,uniqueid_9455 x 2017,0
9181,uniqueid_9456 x 2017,0
9182,uniqueid_9457 x 2017,0
9183,uniqueid_9458 x 2017,0
9184,uniqueid_9459 x 2017,0
9185,uniqueid_1942 x 2018,0
9186,uniqueid_1948 x 2018,0
9187,uniqueid_1958 x 2018,0
9188,uniqueid_2019 x 2018,1
9189,uniqueid_2025 x 2018,0
9190,uniqueid_2035 x 2018,0
9191,uniqueid_2045 x 2018,0
9192,uniqueid_2060 x 2018,0
9193,uniqueid_2068 x 2018,1
9194,uniqueid_2069 x 2018,0
9195,uniqueid_2092 x 2018,0
9196,uniqueid_2094 x 2018,1
9197,uniqueid_2104 x 2018,1
9198,uniqueid_2105 x 2018,0
9199,uniqueid_2106 x 2018,0
9200,uniqueid_2112 x 2018,0
9201,uniqueid_2118 x 2018,1
9202,uniqueid_2119 x 2018,0
9203,uniqueid_2120 x 2018,0
9204,uniqueid_2121 x 2018,0
9205,uniqueid_2122 x 2018,0
9206,uniqueid_2123 x 2018,0
9207,uniqueid_2124 x 2018,0
9208,uniqueid_2125 x 2018,0
9209,uniqueid_2126 x 2018,0
9210,uniqueid_2127 x 2018,0
9211,uniqueid_2128 x 2018,0
9212,uniqueid_2129 x 2018,0
9213,uniqueid_2130 x 2018,0
9214,uniqueid_2131 x 2018,0
9215,uniqueid_2132 x 2018,0
9216,uniqueid_2133 x 2018,0
9217,uniqueid_2134 x 2018,0
9218,uniqueid_2135 x 2018,0
9219,uniqueid_2136 x 2018,0
9220,uniqueid_2137 x 2018,0
9221,uniqueid_2138 x 2018,0
9222,uniqueid_2139 x 2018,0
9223,uniqueid_2140 x 2018,0
9224,uniqueid_2141 x 2018,0
9225,uniqueid_2142 x 2018,0
9226,uniqueid_2143 x 2018,0
9227,uniqueid_2144 x 2018,0
9228,uniqueid_2145 x 2018,0
9229,uniqueid_2146 x 2018,0
9230,uniqueid_2147 x 2018,0
9231,uniqueid_2148 x 2018,0
9232,uniqueid_2149 x 2018,0
9233,uniqueid_2150 x 2018,0
9234,uniqueid_2151 x 2018,0
9235,uniqueid_2152 x 2018,0
9236,uniqueid_2153 x 2018,0
9237,uniqueid_2154 x 2018,0
9238,uniqueid_2155 x 2018,1
9239,uniqueid_2156 x 2018,0
9240,uniqueid_2157 x 2018,0
9241,uniqueid_2158 x 2018,1
9242,uniqueid_2159 x 2018,0
9243,uniqueid_2160 x 2018,0
9244,uniqueid_2161 x 2018,0
9245,uniqueid_2162 x 2018,0
9246,uniqueid_2163 x 2018,0
9247,uniqueid_2164 x 2018,0
9248,uniqueid_2165 x 2018,0
9249,uniqueid_2166 x 2018,0
9250,uniqueid_2167 x 2018,0
9251,uniqueid_2168 x 2018,1
9252,uniqueid_2169 x 2018,0
9253,uniqueid_2170 x 2018,0
9254,uniqueid_2171 x 2018,0
9255,uniqueid_2172 x 2018,0
9256,uniqueid_2173 x 2018,0
9257,uniqueid_2174 x 2018,0
9258,uniqueid_2175 x 2018,0
9259,uniqueid_2176 x 2018,0
9260,uniqueid_2177 x 2018,0
9261,uniqueid_2178 x 2018,0
9262,uniqueid_2179 x 2018,0
9263,uniqueid_2180 x 2018,0
9264,uniqueid_2181 x 2018,0
9265,uniqueid_2182 x 2018,0
9266,uniqueid_2183 x 2018,0
9267,uniqueid_2184 x 2018,0
9268,uniqueid_2185 x 2018,0
9269,uniqueid_2186 x 2018,0
9270,uniqueid_2187 x 2018,0
9271,uniqueid_2188 x 2018,0
9272,uniqueid_2189 x 2018,1
9273,uniqueid_2190 x 2018,0
9274,uniqueid_2191 x 2018,0
9275,uniqueid_2192 x 2018,0
9276,uniqueid_2193 x 2018,0
9277,uniqueid_2194 x 2018,0
9278,uniqueid_2195 x 2018,0
9279,uniqueid_2196 x 2018,0
9280,uniqueid_2197 x 2018,0
9281,uniqueid_2198 x 2018,0
9282,uniqueid_2199 x 2018,0
9283,uniqueid_2200 x 2018,0
9284,uniqueid_2201 x 2018,0
9285,uniqueid_2202 x 2018,0
9286,uniqueid_2203 x 2018,0
9287,uniqueid_2204 x 2018,0
9288,uniqueid_2205 x 2018,0
9289,uniqueid_2206 x 2018,1
9290,uniqueid_2207 x 2018,0
9291,uniqueid_2208 x 2018,0
9292,uniqueid_2209 x 2018,0
9293,uniqueid_2210 x 2018,0
9294,uniqueid_2211 x 2018,0
9295,uniqueid_2212 x 2018,0
9296,uniqueid_2213 x 2018,0
9297,uniqueid_2214 x 2018,0
9298,uniqueid_2215 x 2018,0
9299,uniqueid_2216 x 2018,0
9300,uniqueid_2217 x 2018,0
9301,uniqueid_2218 x 2018,0
9302,uniqueid_2219 x 2018,0
9303,uniqueid_2220 x 2018,0
9304,uniqueid_2221 x 2018,0
9305,uniqueid_2222 x 2018,0
9306,uniqueid_2223 x 2018,0
9307,uniqueid_2224 x 2018,0
9308,uniqueid_2225 x 2018,1
9309,uniqueid_2226 x 2018,0
9310,uniqueid_2227 x 2018,0
9311,uniqueid_2228 x 2018,0
9312,uniqueid_2229 x 2018,0
9313,uniqueid_2230 x 2018,0
9314,uniqueid_2231 x 2018,0
9315,uniqueid_2232 x 2018,0
9316,uniqueid_2233 x 2018,0
9317,uniqueid_2234 x 2018,0
9318,uniqueid_2235 x 2018,0
9319,uniqueid_2236 x 2018,0
9320,uniqueid_2237 x 2018,0
9321,uniqueid_2238 x 2018,0
9322,uniqueid_2239 x 2018,0
9323,uniqueid_2240 x 2018,0
9324,uniqueid_2241 x 2018,0
9325,uniqueid_2242 x 2018,0
9326,uniqueid_2243 x 2018,0
9327,uniqueid_2244 x 2018,0
9328,uniqueid_2245 x 2018,0
9329,uniqueid_2246 x 2018,0
9330,uniqueid_2247 x 2018,0
9331,uniqueid_2248 x 2018,0
9332,uniqueid_2249 x 2018,0
9333,uniqueid_2250 x 2018,0
9334,uniqueid_2251 x 2018,0
9335,uniqueid_2252 x 2018,0
9336,uniqueid_2253 x 2018,0
9337,uniqueid_2254 x 2018,0
9338,uniqueid_2255 x 2018,0
9339,uniqueid_2256 x 2018,0
9340,uniqueid_2257 x 2018,1
9341,uniqueid_2258 x 2018,0
9342,uniqueid_2259 x 2018,0
9343,uniqueid_2260 x 2018,0
9344,uniqueid_2261 x 2018,0
9345,uniqueid_2262 x 2018,0
9346,uniqueid_2263 x 2018,0
9347,uniqueid_2264 x 2018,0
9348,uniqueid_2265 x 2018,0
9349,uniqueid_2266 x 2018,0
9350,uniqueid_2267 x 2018,0
9351,uniqueid_2268 x 2018,0
9352,uniqueid_2269 x 2018,0
9353,uniqueid_2270 x 2018,0
9354,uniqueid_2271 x 2018,0
9355,uniqueid_2272 x 2018,0
9356,uniqueid_2273 x 2018,0
9357,uniqueid_2274 x 2018,0
9358,uniqueid_2275 x 2018,0
9359,uniqueid_2276 x 2018,0
9360,uniqueid_2277 x 2018,0
9361,uniqueid_2278 x 2018,0
9362,uniqueid_2279 x 2018,0
9363,uniqueid_2280 x 2018,1
9364,uniqueid_2281 x 2018,0
9365,uniqueid_2282 x 2018,0
9366,uniqueid_2283 x 2018,0
9367,uniqueid_2284 x 2018,0
9368,uniqueid_2285 x 2018,1
9369,uniqueid_2286 x 2018,0
9370,uniqueid_2287 x 2018,0
9371,uniqueid_2288 x 2018,0
9372,uniqueid_2289 x 2018,0
9373,uniqueid_2290 x 2018,0
9374,uniqueid_2291 x 2018,0
9375,uniqueid_2292 x 2018,0
9376,uniqueid_2293 x 2018,0
9377,uniqueid_2294 x 2018,0
9378,uniqueid_2295 x 2018,0
9379,uniqueid_2296 x 2018,0
9380,uniqueid_2297 x 2018,0
9381,uniqueid_2298 x 2018,0
9382,uniqueid_2299 x 2018,0
9383,uniqueid_2300 x 2018,0
9384,uniqueid_2301 x 2018,0
9385,uniqueid_2302 x 2018,0
9386,uniqueid_2303 x 2018,0
9387,uniqueid_2304 x 2018,0
9388,uniqueid_2305 x 2018,0
9389,uniqueid_2306 x 2018,1
9390,uniqueid_2307 x 2018,0
9391,uniqueid_2308 x 2018,0
9392,uniqueid_2309 x 2018,1
9393,uniqueid_2310 x 2018,0
9394,uniqueid_2311 x 2018,0
9395,uniqueid_2312 x 2018,0
9396,uniqueid_2313 x 2018,0
9397,uniqueid_2314 x 2018,0
9398,uniqueid_2315 x 2018,0
9399,uniqueid_2316 x 2018,0
9400,uniqueid_2317 x 2018,1
9401,uniqueid_2318 x 2018,0
9402,uniqueid_2319 x 2018,0
9403,uniqueid_2320 x 2018,1
9404,uniqueid_2321 x 2018,0
9405,uniqueid_2322 x 2018,0
9406,uniqueid_2323 x 2018,0
9407,uniqueid_2324 x 2018,0
9408,uniqueid_2325 x 2018,0
9409,uniqueid_2326 x 2018,0
9410,uniqueid_2327 x 2018,0
9411,uniqueid_2328 x 2018,0
9412,uniqueid_2329 x 2018,0
9413,uniqueid_2330 x 2018,0
9414,uniqueid_2331 x 2018,0
9415,uniqueid_2332 x 2018,0
9416,uniqueid_2333 x 2018,0
9417,uniqueid_2334 x 2018,1
9418,uniqueid_2335 x 2018,0
9419,uniqueid_2336 x 2018,0
9420,uniqueid_2337 x 2018,0
9421,uniqueid_2338 x 2018,0
9422,uniqueid_2339 x 2018,0
9423,uniqueid_2340 x 2018,0
9424,uniqueid_2341 x 2018,0
9425,uniqueid_2342 x 2018,0
9426,uniqueid_2343 x 2018,0
9427,uniqueid_2344 x 2018,0
9428,uniqueid_2345 x 2018,0
9429,uniqueid_2346 x 2018,0
9430,uniqueid_2347 x 2018,0
9431,uniqueid_2348 x 2018,0
9432,uniqueid_2349 x 2018,0
9433,uniqueid_2350 x 2018,0
9434,uniqueid_2351 x 2018,0
9435,uniqueid_2352 x 2018,0
9436,uniqueid_2353 x 2018,0
9437,uniqueid_2354 x 2018,0
9438,uniqueid_2355 x 2018,0
9439,uniqueid_2356 x 2018,0
9440,uniqueid_2357 x 2018,0
9441,uniqueid_2358 x 2018,0
9442,uniqueid_2359 x 2018,0
9443,uniqueid_2360 x 2018,0
9444,uniqueid_2361 x 2018,0
9445,uniqueid_2362 x 2018,0
9446,uniqueid_2363 x 2018,0
9447,uniqueid_2364 x 2018,0
9448,uniqueid_2365 x 2018,0
9449,uniqueid_2366 x 2018,0
9450,uniqueid_2367 x 2018,0
9451,uniqueid_2368 x 2018,0
9452,uniqueid_2369 x 2018,0
9453,uniqueid_2370 x 2018,0
9454,uniqueid_2371 x 2018,0
9455,uniqueid_2372 x 2018,0
9456,uniqueid_2373 x 2018,1
9457,uniqueid_2374 x 2018,0
9458,uniqueid_2375 x 2018,0
9459,uniqueid_2376 x 2018,0
9460,uniqueid_2377 x 2018,0
9461,uniqueid_2378 x 2018,0
9462,uniqueid_2379 x 2018,0
9463,uniqueid_2380 x 2018,0
9464,uniqueid_2381 x 2018,0
9465,uniqueid_2382 x 2018,0
9466,uniqueid_2383 x 2018,0
9467,uniqueid_2384 x 2018,0
9468,uniqueid_2385 x 2018,0
9469,uniqueid_2386 x 2018,0
9470,uniqueid_2387 x 2018,0
9471,uniqueid_2388 x 2018,0
9472,uniqueid_2389 x 2018,0
9473,uniqueid_2390 x 2018,0
9474,uniqueid_2391 x 2018,0
9475,uniqueid_2392 x 2018,0
9476,uniqueid_2393 x 2018,0
9477,uniqueid_2394 x 2018,0
9478,uniqueid_2395 x 2018,0
9479,uniqueid_2396 x 2018,0
9480,uniqueid_2397 x 2018,0
9481,uniqueid_2398 x 2018,1
9482,uniqueid_2399 x 2018,0
9483,uniqueid_2400 x 2018,0
9484,uniqueid_2401 x 2018,0
9485,uniqueid_2402 x 2018,0
9486,uniqueid_2403 x 2018,0
9487,uniqueid_2404 x 2018,0
9488,uniqueid_2405 x 2018,0
9489,uniqueid_2406 x 2018,0
9490,uniqueid_2407 x 2018,0
9491,uniqueid_2408 x 2018,0
9492,uniqueid_2409 x 2018,0
9493,uniqueid_2410 x 2018,0
9494,uniqueid_2411 x 2018,0
9495,uniqueid_2412 x 2018,0
9496,uniqueid_2413 x 2018,0
9497,uniqueid_2414 x 2018,0
9498,uniqueid_2415 x 2018,0
9499,uniqueid_2416 x 2018,0
9500,uniqueid_2417 x 2018,0
9501,uniqueid_2418 x 2018,0
9502,uniqueid_2419 x 2018,0
9503,uniqueid_2420 x 2018,0
9504,uniqueid_2421 x 2018,0
9505,uniqueid_2422 x 2018,1
9506,uniqueid_2423 x 2018,0
9507,uniqueid_2424 x 2018,1
9508,uniqueid_2425 x 2018,0
9509,uniqueid_2426 x 2018,0
9510,uniqueid_2427 x 2018,0
9511,uniqueid_2428 x 2018,0
9512,uniqueid_2429 x 2018,0
9513,uniqueid_2430 x 2018,0
9514,uniqueid_2431 x 2018,0
9515,uniqueid_2432 x 2018,0
9516,uniqueid_2433 x 2018,0
9517,uniqueid_2434 x 2018,0
9518,uniqueid_2435 x 2018,0
9519,uniqueid_2436 x 2018,0
9520,uniqueid_2437 x 2018,0
9521,uniqueid_2438 x 2018,0
9522,uniqueid_2439 x 2018,0
9523,uniqueid_2440 x 2018,0
9524,uniqueid_2441 x 2018,0
9525,uniqueid_2442 x 2018,0
9526,uniqueid_2443 x 2018,0
9527,uniqueid_2444 x 2018,0
9528,uniqueid_2445 x 2018,0
9529,uniqueid_2446 x 2018,0
9530,uniqueid_2447 x 2018,0
9531,uniqueid_2448 x 2018,0
9532,uniqueid_2449 x 2018,0
9533,uniqueid_2450 x 2018,0
9534,uniqueid_2451 x 2018,0
9535,uniqueid_2452 x 2018,0
9536,uniqueid_2453 x 2018,0
9537,uniqueid_2454 x 2018,0
9538,uniqueid_2455 x 2018,0
9539,uniqueid_2456 x 2018,0
9540,uniqueid_2457 x 2018,0
9541,uniqueid_2458 x 2018,1
9542,uniqueid_2459 x 2018,0
9543,uniqueid_2460 x 2018,0
9544,uniqueid_2461 x 2018,0
9545,uniqueid_2462 x 2018,0
9546,uniqueid_2463 x 2018,0
9547,uniqueid_2464 x 2018,0
9548,uniqueid_2465 x 2018,0
9549,uniqueid_2466 x 2018,0
9550,uniqueid_2467 x 2018,0
9551,uniqueid_2468 x 2018,0
9552,uniqueid_2469 x 2018,0
9553,uniqueid_2470 x 2018,0
9554,uniqueid_2471 x 2018,0
9555,uniqueid_2472 x 2018,0
9556,uniqueid_2473 x 2018,0
9557,uniqueid_2474 x 2018,0
9558,uniqueid_2475 x 2018,1
9559,uniqueid_2476 x 2018,0
9560,uniqueid_2477 x 2018,0
9561,uniqueid_2478 x 2018,0
9562,uniqueid_2479 x 2018,0
9563,uniqueid_2480 x 2018,1
9564,uniqueid_2481 x 2018,0
9565,uniqueid_2482 x 2018,0
9566,uniqueid_2483 x 2018,0
9567,uniqueid_2484 x 2018,0
9568,uniqueid_2485 x 2018,0
9569,uniqueid_2486 x 2018,0
9570,uniqueid_2487 x 2018,0
9571,uniqueid_2488 x 2018,0
9572,uniqueid_2489 x 2018,0
9573,uniqueid_2490 x 2018,0
9574,uniqueid_2491 x 2018,0
9575,uniqueid_2492 x 2018,0
9576,uniqueid_2493 x 2018,0
9577,uniqueid_2494 x 2018,0
9578,uniqueid_2495 x 2018,0
9579,uniqueid_2496 x 2018,0
9580,uniqueid_2497 x 2018,0
9581,uniqueid_2498 x 2018,0
9582,uniqueid_2499 x 2018,0
9583,uniqueid_2500 x 2018,0
9584,uniqueid_2501 x 2018,0
9585,uniqueid_2502 x 2018,0
9586,uniqueid_2503 x 2018,0
9587,uniqueid_2504 x 2018,0
9588,uniqueid_2505 x 2018,0
9589,uniqueid_2506 x 2018,0
9590,uniqueid_2507 x 2018,0
9591,uniqueid_2508 x 2018,0
9592,uniqueid_2509 x 2018,0
9593,uniqueid_2510 x 2018,0
9594,uniqueid_2511 x 2018,0
9595,uniqueid_2512 x 2018,0
9596,uniqueid_2513 x 2018,0
9597,uniqueid_2514 x 2018,0
9598,uniqueid_2515 x 2018,0
9599,uniqueid_2516 x 2018,0
9600,uniqueid_2517 x 2018,0
9601,uniqueid_2518 x 2018,0
9602,uniqueid_2519 x 2018,0
9603,uniqueid_2520 x 2018,0
9604,uniqueid_2521 x 2018,0
9605,uniqueid_2522 x 2018,0
9606,uniqueid_2523 x 2018,0
9607,uniqueid_2524 x 2018,0
9608,uniqueid_2525 x 2018,0
9609,uniqueid_2526 x 2018,0
9610,uniqueid_2527 x 2018,0
9611,uniqueid_2528 x 2018,0
9612,uniqueid_2529 x 2018,0
9613,uniqueid_2530 x 2018,0
9614,uniqueid_2531 x 2018,0
